q_um-1,q2_um-2,Gamma_Hz,D_app_um2s-1,Amplitude,Background
21.920984193710666,480.52954802091284,1.5267616550097893,0.0031772482281221632,480111.5087748257,588827.1184253234
22.266196543217916,495.78350850120944,1.5777477723119127,0.0031823320970912525,462643.25659397326,552904.5942433794
22.611408892725173,511.27581211401105,1.5574063814618906,0.0030461178576439278,462235.2784855804,528798.9057175738
22.95662124223243,527.0064588593173,1.619703090963169,0.0030734027329929626,452808.7742052167,492455.6711479822
23.30183359173968,542.9754487371277,1.5504684942283387,0.002855503868240222,435886.7301476806,482188.3569627139
23.647045941246937,559.1827817474432,1.5357359932581898,0.0027463935646570214,425839.24063662003,470328.3650366798
23.992258290754194,575.6284578902633,1.5759645111275575,0.0027378154945702777,404678.4529959036,451725.1038157892
24.337470640261444,592.3124771655878,2.0252988295013035,0.0034193080638669506,359430.67236054456,352941.3984595453
24.6826829897687,609.2348395734172,2.3808801177742023,0.00390798418462293,299440.8650800683,292762.65705018194
25.027895339275954,626.395545113751,2.712134704105719,0.004329747753255821,273734.4581209908,244041.75536310213
25.373107688783207,643.7945937865895,2.7811947386079825,0.00432000325173578,220893.28922703592,227428.8836530955
25.718320038290464,661.4319855919329,2.943384760205433,0.004450018783974169,190798.49448844962,201201.63101363418
26.063532387797718,679.3077205297806,3.075513787131486,0.004527423572829328,159582.77924703038,184138.23114841906
26.40874473730497,697.421798600133,2.9962545252693302,0.004296187086901242,131657.56422278506,172749.03940858674
26.75395708681223,715.7742198029903,2.7334760640731717,0.003818908237328712,105768.8258588202,165547.68664561756
27.09916943631948,734.3649841383519,2.429463657403144,0.0033082509513354483,83077.60349714248,161180.66497140605
27.444381785826735,753.1940916062183,2.6943306748988975,0.003577206333566854,76415.10243261089,142667.440196374
27.789594135333992,772.2615422065894,2.620863463035754,0.0033937511060658787,64113.238451073536,132765.14494162545
28.134806484841246,791.567335939465,2.428891378090545,0.003068458320362393,54473.422469921315,122894.24709202367
28.4800188343485,811.1114728048452,2.20547671421931,0.0027190796680420662,46146.06328602963,114999.01270911386
28.825231183855756,830.8939528027303,2.3618624305494054,0.0028425558070106155,41080.0095408226,105862.51231402034
29.17044353336301,850.9147759331198,2.2023034846962886,0.0025881598803842902,35192.375461049094,101566.89357857156
29.515655882870263,871.173942196014,2.177236847194365,0.0024991987727572404,31344.852531307955,95927.06458790372
29.86086823237752,891.671451591413,1.7409118712422496,0.001952414051313578,26815.425833382174,93758.69026696913
30.206080581884773,912.4073041193163,1.7792203415275254,0.0019500286039959792,24868.47924122163,90087.3720010526
30.551292931392027,933.3814997797244,1.7921344487377586,0.001920044964637394,23151.27772384624,86628.47723069166
